0.006874104,0.007240312,0.006969065,0.007217249,0.007591386,0.006883165,0.006930571,0.00731443,0.007479171,0.007396182,0.006947227,0.007554914,0.007508663,0.007485997,0.007548226,0.007059073,0.007311839,0.006909519,0.007449114,0.007698768,0.006942819,0.006631825,0.007703557,0.007491927,0.007520631,0.007662666,0.007520288,0.007303052,0.007512196,0.007376428,0.007452285,0.007686221,0.007124709,0.007351792,0.007544225,0.007559097,0.008003721,0.007741176,0.007901873,0.007836645,0.007584427,0.007459779,0.007443748,0.007240925,0.006949305,0.007290194,0.00814869,0.007598684,0.007789833,0.007259934,0.008146086,0.008222564,0.007404907,0.007477802,0.00732141,0.007431316,0.006964125,0.00841854,0.007317795,0.00760245,0.007198747,0.007219058,0.00798808,0.007634392,0.007196706,0.008212025,0.008056771,0.007815325,0.007172063,0.007749885,0.007931023,0.008163261,0.007190946,0.007509501,0.007611663,0.00759386,0.007563641,0.007488396,0.007465859,0.007514133,0.007821867,0.008178133,0.007264691,0.007704115,0.007391877,0.007237347,0.007653766,0.008037276,0.007494013,0.007604686,0.007915331,0.008234797,0.007427973,0.007314792,0.007727438,0.007930059,0.00776058,0.007742926,0.007634499,0.007883297,0.007812798,0.007517643,0.007501542,0.007479067,0.007239952,0.008208784,0.008259084,0.007703857,0.007869426,0.00715505,0.007783265,0.007653564,0.00784769,0.008078943,0.007838152,0.007605793,0.008316031,0.00712349,0.007783695,0.007919686,0.008185909,0.009008827,0.008355484,0.008650762,0.007866155,0.007786928,0.00820473,0.007778285,0.008068377,0.008290062,0.007473303,0.008181264,0.00781747,0.007439314,0.007740814,0.008425673,0.00810941,0.008357921,0.00780425,0.007343335,0.008259025,0.008319591,0.008625935,0.008004663,0.007906667,0.007495114,0.007625131,0.007710531,0.00748009,0.008116021,0.008289393,0.007734957,0.008083647,0.008574325,0.007413725,0.007989206,0.008048579,0.007529479,0.008102514,0.007846193,0.007663702,0.008395105,0.008367389,0.007897317,0.007616403,0.007781933,0.007883278,0.008352594,0.007800116,0.008078042,0.007876839,0.008575248,0.008378754,0.007690566,0.008460796,0.00870049,0.00836974,0.008214751,0.007663952,0.0080252,0.007474408,0.007889587,0.007832494,0.007979265,0.008018182,0.00798984,0.008032572,0.008287188,0.007400946,0.007915487,0.007332013,0.007626927,0.008133231,0.007666804,0.008402717,0.007244094,0.008375407,0.008350173,0.008323369,0.007667668
0.007558974,0.006954204,0.007182073,0.007663965,0.00737741,0.007623789,0.007704959,0.007404577,0.007630721,0.007406657,0.006941711,0.007177342,0.007319513,0.007186182,0.007341954,0.00695379,0.007989182,0.007326799,0.007083685,0.007961435,0.007143668,0.007732776,0.007095512,0.007203967,0.007437416,0.007274592,0.007525689,0.007804773,0.007465594,0.007114352,0.007240403,0.007561451,0.007554535,0.007508871,0.007384433,0.00695817,0.007657432,0.007203336,0.007541867,0.007694365,0.007105213,0.007546023,0.007139887,0.007154174,0.007263411,0.007906675,0.007473005,0.007645186,0.007432556,0.007201703,0.007765425,0.007210259,0.007362484,0.006761597,0.007046395,0.006874674,0.006699225,0.006799697,0.006826472,0.006961561,0.007608386,0.007187455,0.006471877,0.007388872,0.007247692,0.006714122,0.006816882,0.007050688,0.006797692,0.00693178,0.006603675,0.006986057,0.007321212,0.007280016,0.006821072,0.007204749,0.006715653,0.007394375,0.007344383,0.007121889,0.006980547,0.006427534,0.007266088,0.006831776,0.007218358,0.006878396,0.007112357,0.007188437,0.008191064,0.007084106,0.007365162,0.007030341,0.006895524,0.007354527,0.006641721,0.007345418,0.007214188,0.007037126,0.007469297,0.007063192,0.006853481,0.006946277,0.007226002,0.007342609,0.007433054,0.007305469,0.007083171,0.007157105,0.007211519,0.007471479,0.007450777,0.007295424,0.007958058,0.007598245,0.007187094,0.007880693,0.007414487,0.007063354,0.007555671,0.006760152,0.006420318,0.007177841,0.007227407,0.007483087,0.007501146,0.007162739,0.007156932,0.007216529,0.00684397,0.006863274,0.007048267,0.00740612,0.007158734,0.007312417,0.007214414,0.00743336,0.007822632,0.007741652,0.006521302,0.006950472,0.007150211,0.006961017,0.006739533,0.007070433,0.007048614,0.007338663,0.006985895,0.006913085,0.007095086,0.007040536,0.00723162,0.007297962,0.007193765,0.007154021,0.007306108,0.007678189,0.00708928,0.007180838,0.007197063,0.006917474,0.007615149,0.007334982,0.006851065,0.007358409,0.007259883,0.006981451,0.006734577,0.007668778,0.007049811,0.007348966,0.007265453,0.007224432,0.00696664,0.007498466,0.007358906,0.007290414,0.007219664,0.007137673,0.007399629,0.007578062,0.007086053,0.007058052,0.007257624,0.007522851,0.007603873,0.007345384,0.007696538,0.006794546,0.007742873,0.007732851,0.007344918,0.007298417,0.007577683,0.006680482,0.007670594,0.007171179,0.007726048,0.007548966,0.007031534,0.007227025
0.007771334,0.007292787,0.00720929,0.007642222,0.007726862,0.007084655,0.007581357,0.007456887,0.007678267,0.007646323,0.006875397,0.007126307,0.007521461,0.007574705,0.008183329,0.007159034,0.007715829,0.007153648,0.007359128,0.007509739,0.007304616,0.007679163,0.007294453,0.00751712,0.007496671,0.007079809,0.007615731,0.007567117,0.007385686,0.0071309,0.007292282,0.007535924,0.007551359,0.007544239,0.007785589,0.007275435,0.007890571,0.006979087,0.007531435,0.007567244,0.007604123,0.007469184,0.007094236,0.007480691,0.007554237,0.007817413,0.008329663,0.008398115,0.007701943,0.007526788,0.00754837,0.007933982,0.007428916,0.006755838,0.00738826,0.007937759,0.007463398,0.006739813,0.007336812,0.007473188,0.007045469,0.007545544,0.007407111,0.007377078,0.006655891,0.00739762,0.0073625,0.007756935,0.007694289,0.007174506,0.007427739,0.007163276,0.007153696,0.007524082,0.007622806,0.007176547,0.007342563,0.007536832,0.007651788,0.007277656,0.007239699,0.007616361,0.007176662,0.006343229,0.007367668,0.007629246,0.007108879,0.00726332,0.007571621,0.008049923,0.007368037,0.008008934,0.008073197,0.007079308,0.007630699,0.007581643,0.006761959,0.008108439,0.00754022,0.007248064,0.007569137,0.007972111,0.007964466,0.007337446,0.007496207,0.00743993,0.007299225,0.007169639,0.007662092,0.007431895,0.007711918,0.008295414,0.00771321,0.007551427,0.007683146,0.007797084,0.007263772,0.007261895,0.007518893,0.007939724,0.007163712,0.007238092,0.007948788,0.007750197,0.007411591,0.007916908,0.007619484,0.007286412,0.007288318,0.007177819,0.007343164,0.008385685,0.007591825,0.006902629,0.007247956,0.007644946,0.00794114,0.006774283,0.00752549,0.007250472,0.008252335,0.007772465,0.006827463,0.007764886,0.007559366,0.007345399,0.00722891,0.007874254,0.007366904,0.0079952,0.007551528,0.007405317,0.007796035,0.00682425,0.006839482,0.007204772,0.00706934,0.007801646,0.007317333,0.007935065,0.007473851,0.007256188,0.00742415,0.00781041,0.007238731,0.008164787,0.00705051,0.007545973,0.007789379,0.00699009,0.00776779,0.007007842,0.007565013,0.007823498,0.008159291,0.007527513,0.007878941,0.007726057,0.007819876,0.007522677,0.00740544,0.008374592,0.007459532,0.008347791,0.00760041,0.007766909,0.007846422,0.007630935,0.007811889,0.006997984,0.006821422,0.007452492,0.007268697,0.007673856,0.008305062,0.0075405,0.0076117,0.00743388,0.007863359,0.007018856
0.007519199,0.007880879,0.007445792,0.007548085,0.007808099,0.007025508,0.007306447,0.00734494,0.007362801,0.007419352,0.00673393,0.007485239,0.007583733,0.007535504,0.00793873,0.007503505,0.007496501,0.007032026,0.007795675,0.007290606,0.007411713,0.007633836,0.007222999,0.007517416,0.007734748,0.007455887,0.007543552,0.007684128,0.007033924,0.007258874,0.007399731,0.007405199,0.007384053,0.007691961,0.007439179,0.007457279,0.007721485,0.007229376,0.007875148,0.007429899,0.007824346,0.007257615,0.007758843,0.008611024,0.007683823,0.007864933,0.007619697,0.00791761,0.007448898,0.007523892,0.007477066,0.006829829,0.007663397,0.007035582,0.007093248,0.006944838,0.007441266,0.006899961,0.00753317,0.006882309,0.007059674,0.007284581,0.007531111,0.007198118,0.007177289,0.006861372,0.007117555,0.007224244,0.007607081,0.006911562,0.007504349,0.007329886,0.007425399,0.007007223,0.007136832,0.007156346,0.006903072,0.006853417,0.007155325,0.006903111,0.006761415,0.006706671,0.007177228,0.006760781,0.007124225,0.006809681,0.00680033,0.006771224,0.00726208,0.006985017,0.006951627,0.006899716,0.006919138,0.007188754,0.007328518,0.00744662,0.007407935,0.007526922,0.006963473,0.007398332,0.007226076,0.007534829,0.006812979,0.007083945,0.007333508,0.007356763,0.007854215,0.007038834,0.007273368,0.007094812,0.00786456,0.007005242,0.007548834,0.006849081,0.007713066,0.007513884,0.006886139,0.007388791,0.007533816,0.006968917,0.007269098,0.007251541,0.007566778,0.007369353,0.00715937,0.007539225,0.006985584,0.008221493,0.007289846,0.006972734,0.0069199,0.006754873,0.006899334,0.007371345,0.007396501,0.007741721,0.006998022,0.007323876,0.00748039,0.006985238,0.007195158,0.007237587,0.007533678,0.007322729,0.008080929,0.007225121,0.006792779,0.007457641,0.00716395,0.006770808,0.007052169,0.00746271,0.00721736,0.007214258,0.00740769,0.007155356,0.007697339,0.006984563,0.007394742,0.007365924,0.007386213,0.007047384,0.00729704,0.007305359,0.007160291,0.006921226,0.007498489,0.00696906,0.007339674,0.007203276,0.007073276,0.007594492,0.007083399,0.007351795,0.007291289,0.00728979,0.007188669,0.006880603,0.007246707,0.007182607,0.006988343,0.007603504,0.006410193,0.007115997,0.007492516,0.006768304,0.006783987,0.007263884,0.006881192,0.007140649,0.007766696,0.007394655,0.007599536,0.008038684,0.007853915,0.006825752,0.007520889,0.007861037,0.007210249,0.007584201
0.007419623,0.007967236,0.007671237,0.007396808,0.007498105,0.007408811,0.007476675,0.007317406,0.007135192,0.007149466,0.006726273,0.007792601,0.007488637,0.007090712,0.00727799,0.007538957,0.007431933,0.00712423,0.007658238,0.007268408,0.007464976,0.007674261,0.007136661,0.007535863,0.007881186,0.007948441,0.007436892,0.00787104,0.00703725,0.007310073,0.007486298,0.007463787,0.007352905,0.007775228,0.007171723,0.007276712,0.007322394,0.007366801,0.00790099,0.007551134,0.007961836,0.007085551,0.007379005,0.007163271,0.007653944,0.008030754,0.007702484,0.007313583,0.007530678,0.007428611,0.0072592,0.007167729,0.007432191,0.007135374,0.006949731,0.006923,0.006510883,0.006821422,0.007136976,0.007099346,0.006775243,0.007054599,0.007379029,0.006872334,0.006370222,0.007099206,0.00722009,0.007209634,0.007051387,0.007440099,0.007223004,0.006842166,0.007688021,0.006826595,0.007056937,0.006810894,0.007152977,0.007518855,0.00640622,0.006923223,0.006936903,0.006669053,0.006627716,0.007200323,0.007152847,0.007303738,0.007414895,0.006873905,0.007153683,0.006595014,0.006993598,0.006839113,0.00724287,0.006955728,0.006818371,0.007571613,0.006832234,0.007383098,0.0072282,0.007462346,0.007366585,0.007471131,0.007322187,0.007523264,0.007036246,0.006821375,0.007369441,0.007256588,0.007187122,0.00790635,0.007554476,0.007031837,0.007110277,0.007110392,0.007109886,0.007172174,0.007879917,0.007841223,0.007142823,0.007151261,0.007157921,0.006936484,0.00692962,0.006972312,0.007663909,0.006932355,0.006867469,0.007135034,0.007325191,0.007041183,0.007002673,0.006777788,0.006846203,0.006809721,0.007711154,0.007635618,0.006670762,0.006978292,0.007620014,0.007322214,0.007292508,0.007058771,0.006565569,0.007270962,0.007223423,0.007106351,0.006891701,0.006706654,0.007282122,0.006417691,0.006864232,0.007237029,0.007127552,0.006938337,0.007358682,0.007526359,0.007233729,0.007246224,0.007355451,0.007424797,0.006835423,0.006997567,0.007308153,0.006919296,0.006865559,0.007267174,0.00665377,0.007971705,0.007115174,0.00683557,0.007117211,0.007388331,0.007094021,0.006670171,0.007037926,0.006895783,0.00772896,0.006872807,0.007159958,0.00676281,0.007547169,0.007183943,0.007248582,0.007137777,0.006914564,0.006813725,0.008045111,0.007188657,0.007803421,0.007446932,0.007449452,0.007065685,0.007391255,0.006781485,0.007476847,0.006836256,0.007415143,0.007012314,0.007205752,0.007303219
0.007675113,0.007390048,0.007567103,0.0072493,0.007172393,0.007444592,0.007821368,0.007425939,0.007274828,0.00729561,0.006895725,0.007670907,0.007422024,0.006933593,0.007458237,0.00715037,0.007293851,0.007182295,0.007095613,0.007059951,0.007376482,0.007453952,0.007584764,0.007763816,0.007679175,0.007921603,0.007437638,0.007626038,0.0075374,0.007174949,0.007512372,0.007764228,0.007474761,0.007586399,0.00767982,0.007244281,0.007254008,0.008187583,0.008256383,0.007491344,0.007447592,0.007947018,0.007302838,0.007370902,0.007154801,0.007131362,0.007161743,0.00761399,0.007913876,0.007126383,0.007411214,0.006796949,0.00761802,0.007149172,0.007033768,0.006643047,0.007005475,0.007027017,0.007484626,0.007579909,0.006672948,0.00663072,0.007016703,0.006816197,0.006796356,0.007314113,0.007615351,0.007082194,0.007324603,0.007745812,0.007283131,0.007203419,0.006948874,0.007131158,0.00710804,0.006769297,0.006786087,0.007827988,0.007000654,0.007320078,0.006806165,0.006899248,0.00711704,0.006772755,0.006806266,0.007290861,0.007101797,0.007257767,0.00685216,0.006862818,0.006538965,0.006520967,0.006797613,0.006575257,0.007411916,0.007928728,0.007343673,0.007237359,0.007170707,0.007377634,0.007071293,0.007566932,0.007286849,0.007346314,0.007407445,0.007419035,0.006807168,0.007334071,0.007067617,0.007018102,0.007238617,0.007487804,0.007363877,0.006640839,0.007284246,0.007608789,0.007087169,0.007173916,0.006176221,0.007025437,0.007886234,0.007666114,0.007636003,0.007079183,0.007519366,0.006774627,0.007215627,0.007317548,0.007764773,0.007479071,0.006473916,0.006483119,0.007341525,0.007254979,0.006632476,0.007164177,0.007197679,0.006917051,0.007081398,0.006975911,0.006923246,0.007373914,0.006722181,0.00731731,0.007244131,0.007159364,0.007536142,0.00686955,0.006926583,0.007715771,0.007848326,0.00774858,0.007407361,0.007378999,0.006885836,0.0068789,0.007520734,0.006889123,0.007398613,0.007122599,0.00760176,0.006866244,0.00751989,0.007801551,0.007486528,0.007050951,0.007218787,0.007676632,0.007019632,0.007238321,0.0073113,0.007496709,0.006841343,0.007173986,0.006886938,0.006977689,0.007205833,0.006755894,0.007612402,0.006526685,0.007490334,0.007688375,0.007351822,0.006816126,0.007322734,0.007353207,0.00686702,0.007326347,0.006693736,0.006549634,0.006929459,0.007022058,0.006972748,0.007247065,0.006923304,0.007772173,0.007552762,0.00763339,0.007721384,0.007638003
0.007462765,0.00706649,0.007429226,0.007596423,0.007109544,0.007372222,0.00740174,0.007196848,0.007205772,0.007273978,0.006892096,0.00735488,0.007268132,0.007301846,0.00751867,0.00696,0.007460063,0.007056484,0.007416433,0.006988033,0.007059581,0.007410838,0.007958614,0.007073699,0.007319501,0.007376716,0.007360848,0.007696003,0.007257828,0.006922236,0.007374014,0.007613671,0.007468774,0.007360647,0.007382303,0.008112399,0.007764211,0.008187845,0.008150934,0.007062507,0.007419374,0.007220819,0.00714054,0.007224317,0.006496908,0.007230378,0.006934546,0.007181808,0.007102383,0.007013959,0.007524802,0.007236283,0.007342333,0.006773561,0.006486312,0.007082758,0.007096815,0.007177581,0.007046281,0.006904874,0.007259713,0.00648179,0.006894297,0.006936098,0.006871078,0.006980787,0.007354588,0.007239252,0.007011037,0.006885857,0.007161099,0.007013295,0.006936019,0.006628595,0.006656401,0.00627227,0.006806657,0.007578577,0.0069164,0.007044679,0.006924197,0.007162037,0.006947039,0.007597012,0.007359247,0.006445401,0.00640765,0.00725239,0.007098454,0.007403132,0.007571409,0.006825513,0.007460904,0.006714633,0.007190633,0.00719246,0.00682537,0.007597705,0.007294895,0.006622785,0.007231302,0.007753547,0.006636306,0.007094529,0.007067495,0.00737342,0.007709773,0.00750701,0.007161178,0.006816098,0.007145422,0.007714198,0.007589143,0.00667412,0.006792017,0.007457983,0.007514189,0.006831107,0.007092175,0.007544166,0.006992571,0.00718011,0.007055214,0.006920246,0.00719683,0.007490915,0.007070642,0.006987273,0.007260678,0.007489034,0.007092831,0.007087381,0.007208802,0.006905848,0.007129952,0.006955943,0.007110165,0.007358568,0.00720071,0.006968069,0.007334151,0.00715229,0.007099499,0.006918999,0.00711816,0.007236843,0.006685861,0.006698379,0.006595996,0.007423563,0.007215077,0.006760191,0.006410132,0.00682779,0.007318232,0.007038623,0.007245417,0.007540114,0.006233406,0.007216854,0.006825505,0.006942868,0.007015464,0.007389502,0.007386121,0.00755906,0.006858041,0.007125963,0.006751061,0.007131259,0.007251195,0.007081044,0.00737394,0.007417626,0.006815193,0.00739775,0.007259547,0.007551115,0.007304716,0.007378516,0.007240502,0.006900907,0.007270902,0.006912518,0.006896331,0.007387453,0.007194723,0.006736629,0.006931404,0.007294654,0.006713982,0.007303616,0.007472571,0.007335154,0.007417919,0.007268064,0.007136403,0.006817268,0.007410083,0.007333971
0.006960432,0.007103617,0.008086985,0.007335458,0.007678366,0.007243931,0.007795636,0.007646111,0.007549715,0.007714203,0.007180925,0.007080147,0.007081443,0.007237529,0.007054785,0.007555353,0.007548246,0.007291283,0.006946031,0.007809633,0.00758474,0.007719658,0.007700744,0.007613008,0.008242349,0.00730473,0.00761282,0.008255769,0.007203954,0.007647143,0.007766719,0.008044683,0.00754093,0.007710379,0.00815047,0.007549312,0.00796151,0.007652443,0.006946167,0.007388786,0.007529256,0.006747921,0.007262914,0.00710262,0.007035135,0.007308729,0.006905043,0.0068245,0.006914784,0.008107751,0.007275703,0.006762878,0.007356328,0.007173978,0.007103374,0.006914437,0.006982928,0.007158725,0.007027868,0.007060186,0.006647917,0.006956664,0.006208255,0.007023184,0.006265091,0.007148729,0.00713589,0.006544172,0.007511348,0.007371133,0.006480371,0.006966032,0.006933738,0.006973871,0.007187425,0.007412968,0.006831964,0.007121936,0.007082865,0.006906153,0.006607919,0.006684385,0.007453849,0.006906878,0.006766468,0.006913207,0.00735222,0.007145888,0.006888106,0.006730935,0.00712869,0.006776424,0.006552853,0.006976714,0.007161094,0.007091408,0.007242399,0.007332962,0.007167751,0.007520152,0.00715191,0.007341764,0.006828996,0.007016062,0.007148435,0.007400796,0.007235109,0.007868703,0.006955661,0.007169223,0.007173216,0.007274667,0.007172097,0.007234533,0.007734567,0.007471959,0.007417285,0.00710236,0.007343232,0.007628173,0.00685867,0.007436405,0.006856367,0.007015319,0.007994563,0.007256371,0.007372642,0.007255761,0.007344408,0.006996905,0.007764635,0.007400295,0.00715445,0.00733275,0.007014346,0.00699992,0.007921893,0.006907682,0.006756955,0.0074564,0.00762994,0.007195263,0.006977885,0.007222493,0.007623528,0.00712046,0.00725739,0.006870589,0.007078762,0.007093942,0.007133541,0.007453349,0.007450637,0.007702841,0.006997956,0.006818283,0.007429872,0.007567533,0.007040184,0.007448812,0.007440376,0.007278828,0.006995013,0.007717822,0.007176881,0.007526482,0.007459283,0.006851995,0.007170588,0.006715646,0.007198746,0.007571654,0.007117771,0.007178405,0.006173989,0.007151128,0.00692614,0.007163619,0.007364836,0.007040912,0.006596974,0.007182599,0.007452988,0.007238289,0.006847495,0.007611685,0.007393047,0.00694714,0.007138695,0.007570533,0.007698224,0.006964241,0.00710835,0.007238427,0.006946603,0.007219707,0.007400977,0.006587597,0.007015125,0.007364719
0.007370157,0.007128327,0.007676251,0.007618248,0.007232319,0.007032292,0.00776607,0.007143581,0.007392899,0.00726629,0.006976919,0.007191901,0.007166332,0.007287796,0.007121206,0.007993915,0.007503192,0.0070205,0.006943097,0.007631239,0.007828203,0.007355094,0.007672874,0.007652027,0.007645423,0.007425522,0.00754381,0.007780291,0.007259313,0.007117487,0.007360818,0.007482201,0.007497078,0.007566859,0.007823707,0.007217353,0.007053634,0.00712524,0.00719381,0.007085876,0.007102976,0.006856778,0.007160264,0.006099476,0.007010153,0.006844471,0.007096684,0.007474439,0.007146631,0.007312453,0.007153013,0.006901745,0.006649918,0.007071352,0.007348061,0.007157906,0.006852324,0.007431799,0.007188143,0.00645117,0.00711942,0.007289303,0.006675841,0.006540566,0.006972961,0.007140293,0.007559286,0.007113408,0.006405431,0.006874355,0.007199469,0.007035431,0.0070676,0.006688103,0.00703598,0.006656793,0.006981192,0.00659974,0.006861458,0.007014627,0.006996622,0.007182938,0.006942659,0.006944586,0.007171874,0.006961993,0.006707713,0.006815001,0.00686249,0.007100089,0.006865394,0.007129634,0.007190189,0.007198443,0.007055342,0.006850525,0.006533872,0.006571276,0.007111293,0.00699153,0.006814456,0.006485111,0.006891072,0.007585637,0.006833629,0.006901769,0.00692041,0.00687047,0.007158265,0.007386233,0.007736416,0.006882963,0.006619214,0.007263934,0.006639127,0.00743899,0.007274224,0.006852847,0.006849305,0.00693287,0.007184925,0.007313657,0.007228542,0.007109931,0.007021508,0.007475419,0.007206175,0.007760559,0.007423577,0.007178516,0.007371881,0.007296842,0.007126987,0.007345619,0.007093378,0.007058496,0.007041029,0.006994948,0.006787708,0.007159962,0.007012247,0.007383951,0.00720748,0.007626145,0.007056183,0.006413446,0.007043472,0.007057986,0.006923558,0.007144968,0.007051951,0.006973658,0.007083749,0.006912852,0.006896629,0.007169681,0.006589658,0.00723718,0.007885484,0.00723968,0.007177734,0.008376888,0.007081937,0.007342812,0.006711407,0.007572848,0.007243992,0.007352192,0.007059039,0.00714456,0.006975203,0.006584098,0.007186748,0.007220649,0.006864492,0.007338199,0.007559691,0.007549964,0.007586275,0.006659194,0.007416551,0.007439891,0.007084718,0.007397723,0.006898055,0.007274722,0.007170305,0.006838477,0.007353489,0.007118361,0.006731926,0.006942267,0.007421863,0.007307487,0.006894127,0.006932536,0.007270848,0.006873799,0.007315421,0.007744804
0.007472821,0.007378621,0.007338508,0.007404025,0.007154265,0.007444002,0.007430698,0.007087885,0.007299201,0.007298848,0.007148612,0.007569295,0.007187298,0.00738932,0.007571056,0.007630257,0.007298242,0.007516241,0.007258757,0.007608372,0.007345702,0.007356021,0.00736964,0.007620229,0.007482358,0.00743052,0.007655756,0.007628276,0.007298821,0.00678604,0.007396349,0.007764773,0.007713678,0.007575342,0.007544695,0.007190438,0.007100496,0.007026188,0.007351868,0.007698259,0.00757639,0.006793572,0.00724521,0.006771217,0.006791561,0.007004307,0.006709312,0.006944151,0.007340173,0.0069187,0.00700494,0.006923964,0.007237139,0.007752082,0.007170021,0.007483595,0.007114778,0.007038813,0.007087364,0.007433129,0.006490368,0.007163963,0.006439171,0.006885957,0.007030066,0.007174241,0.007559783,0.006977063,0.007118823,0.007151328,0.007380396,0.006752274,0.007194908,0.006985432,0.006511733,0.007033347,0.006757685,0.007873133,0.006626583,0.007037179,0.006411241,0.006958456,0.006804449,0.006667616,0.006415384,0.006869165,0.006813239,0.007550545,0.007434275,0.006699833,0.007164774,0.007089505,0.006891597,0.0068027,0.006726916,0.007312773,0.007411737,0.00676869,0.007352114,0.007244329,0.007418551,0.00730591,0.007342397,0.007267175,0.007225257,0.007408338,0.007731515,0.007437259,0.00723938,0.007633171,0.007151939,0.007952423,0.007056904,0.007836764,0.007420123,0.007270947,0.007461416,0.007942029,0.007247577,0.007594748,0.007276362,0.006786376,0.007108617,0.00718596,0.007661175,0.007086363,0.006982988,0.007485415,0.00721874,0.007643097,0.007652714,0.007435882,0.007318088,0.0067505,0.006725637,0.007076895,0.006985006,0.006665936,0.007078383,0.007652202,0.007531624,0.00698793,0.006962728,0.007266983,0.006692331,0.007531874,0.007007656,0.006638473,0.007264039,0.006552204,0.007049174,0.007184651,0.007376242,0.006883943,0.008106194,0.006912449,0.007446062,0.00744146,0.007573583,0.00700409,0.007140871,0.007331944,0.007528679,0.006921977,0.006951826,0.007643028,0.007322641,0.007389661,0.006877825,0.006928875,0.007539893,0.007054756,0.007416296,0.007362613,0.00692035,0.007026589,0.007163227,0.007128175,0.007856691,0.006885642,0.007228767,0.007119349,0.006969735,0.007131916,0.007226043,0.006584727,0.006831031,0.007388283,0.006882732,0.007449951,0.007494416,0.007127506,0.007102102,0.00699703,0.007682587,0.007221633,0.00776689,0.007499814,0.007474377,0.007760604
